time_s,displacement_mm
53.260000,0.003078
53.280000,0.017086
53.300000,0.265144
53.320000,0.210482
53.340000,-0.183428
53.360000,-0.260115
53.380000,0.083879
53.400000,0.102277
53.420000,-0.357777
53.440000,-0.423422
53.460000,0.175853
53.480000,0.466394
53.500000,-0.027510
53.520000,-0.347906
53.540000,0.170112
53.560000,0.622075
53.580000,0.118939
53.600000,-0.562494
53.620000,-0.291103
53.640000,0.397972
53.660000,0.215647
53.680000,-0.555466
53.700000,-0.492613
53.720000,0.415731
53.740000,0.646538
53.760000,-0.182802
53.780000,-0.569170
53.800000,0.217045
53.820000,0.754450
53.840000,-0.012028
53.860000,-0.792660
53.880000,-0.221180
53.900000,0.628227
53.920000,0.165880
53.940000,-0.759157
53.960000,-0.383026
53.980000,0.691795
54.000000,0.577082
54.020000,-0.424837
54.040000,-0.432540
54.060000,0.507035
54.080000,0.587195
54.100000,-0.356428
54.120000,-0.617187
54.140000,0.171390
54.160000,0.438968
54.180000,-0.345618
54.200000,-0.711098
54.220000,0.094770
54.240000,0.734549
54.260000,0.184216
54.280000,-0.485076
54.300000,-0.095305
54.320000,0.550592
54.340000,0.222644
54.360000,-0.473141
54.380000,-0.268224
54.400000,0.410692
54.420000,0.269153
54.440000,-0.466365
54.460000,-0.504530
54.480000,0.200005
54.500000,0.476861
54.520000,-0.002668
54.540000,-0.327655
54.560000,0.017627
54.580000,0.399230
54.600000,0.164933
54.620000,-0.330623
54.640000,-0.331404
54.660000,0.121310
54.680000,0.273052
54.700000,-0.097336
54.720000,-0.297852
54.740000,0.075210
54.760000,0.373384
54.780000,0.028208
54.800000,-0.345160
54.820000,-0.008475
54.840000,0.465115
54.860000,0.148218
54.880000,-0.488878
54.900000,-0.354348
54.920000,0.269508
54.940000,0.248383
54.960000,-0.302569
54.980000,-0.285736
55.000000,0.293574
55.020000,0.381417
55.040000,-0.120012
55.060000,-0.222028
55.080000,0.252928
55.100000,0.358537
55.120000,-0.186047
55.140000,-0.467427
55.160000,-0.039910
55.180000,0.293504
55.200000,-0.046194
55.220000,-0.399220
55.240000,-0.091850
55.260000,0.369978
55.280000,0.237994
55.300000,-0.174251
55.320000,-0.118877
55.340000,0.253806
55.360000,0.231408
55.380000,-0.164086
55.400000,-0.259579
55.420000,0.050346
55.440000,0.164877
55.460000,-0.116896
55.480000,-0.258563
55.500000,0.037119
55.520000,0.283968
55.540000,0.039945
55.560000,-0.307528
55.580000,-0.157333
55.600000,0.282815
55.620000,0.305713
55.640000,-0.123122
55.660000,-0.294016
55.680000,0.072187
55.700000,0.353059
55.720000,0.059039
55.740000,-0.331563
55.760000,-0.178106
55.780000,0.198646
55.800000,0.082248
55.820000,-0.305325
55.840000,-0.173077
55.860000,0.334752
55.880000,0.327954
55.900000,-0.188292
55.920000,-0.279710
55.940000,0.215976
55.960000,0.382221
55.980000,-0.114994
56.000000,-0.423011
56.020000,-0.045426
56.040000,0.260837
56.060000,-0.116316
56.080000,-0.460909
56.100000,0.000905
56.120000,0.601302
56.140000,0.342023
56.160000,-0.292535
56.180000,-0.201869
56.200000,0.313952
56.220000,0.155223
56.240000,-0.465778
56.260000,-0.388945
56.280000,0.306357
56.300000,0.386327
56.320000,-0.292471
56.340000,-0.490773
56.360000,0.192270
56.380000,0.583977
56.400000,0.026456
56.420000,-0.447205
56.440000,0.016351
56.460000,0.526238
56.480000,0.072165
56.500000,-0.569361
56.520000,-0.204860
56.540000,0.546249
56.560000,0.304738
56.580000,-0.563234
56.600000,-0.572208
56.620000,0.238008
56.640000,0.439481
56.660000,-0.171604
56.680000,-0.276836
56.700000,0.449863
56.720000,0.665215
56.740000,-0.188714
56.760000,-0.753505
56.780000,-0.098792
56.800000,0.596836
56.820000,0.099039
56.840000,-0.694392
56.860000,-0.357631
56.880000,0.517787
56.900000,0.418267
56.920000,-0.362209
56.940000,-0.326002
56.960000,0.467311
56.980000,0.560870
57.000000,-0.224369
57.020000,-0.525781
57.040000,0.092145
57.060000,0.454389
57.080000,-0.099948
57.100000,-0.639103
57.120000,-0.285384
57.140000,0.373229
57.160000,0.339093
57.180000,-0.178714
57.200000,-0.200077
57.220000,0.343603
57.240000,0.473050
57.260000,-0.157878
57.280000,-0.558436
57.300000,-0.021910
57.320000,0.545376
57.340000,0.069792
57.360000,-0.698323
57.380000,-0.321129
57.400000,0.684664
57.420000,0.537804
57.440000,-0.595464
57.460000,-0.707309
57.480000,0.451111
57.500000,0.806811
57.520000,-0.281667
57.540000,-0.789837
57.560000,0.260953
57.580000,0.922154
57.600000,-0.136428
57.620000,-1.083368
57.640000,-0.176275
57.660000,1.014807
57.680000,0.382339
57.700000,-0.892150
57.720000,-0.472875
57.740000,0.873197
57.760000,0.682237
57.780000,-0.713921
57.800000,-0.822963
57.820000,0.474222
57.840000,0.778504
57.860000,-0.434055
57.880000,-0.915944
57.900000,0.237470
57.920000,0.984597
57.940000,0.060853
57.960000,-0.778384
57.980000,-0.004592
58.000000,0.894503
58.020000,0.151322
58.040000,-1.005428
58.060000,-0.531526
58.080000,0.720551
58.100000,0.532175
58.120000,-0.664735
58.140000,-0.613215
58.160000,0.620753
58.180000,0.786279
58.200000,-0.401460
58.220000,-0.730130
58.240000,0.444519
58.260000,0.975051
58.280000,-0.201591
58.300000,-1.105683
58.320000,-0.228108
58.340000,0.812420
58.360000,0.214864
58.380000,-0.825855
58.400000,-0.381881
58.420000,0.737723
58.440000,0.563182
58.460000,-0.457668
58.480000,-0.390941
58.500000,0.614418
58.520000,0.652350
58.540000,-0.448351
58.560000,-0.832464
58.580000,0.061441
58.600000,0.575854
58.620000,-0.162622
58.640000,-0.743189
58.660000,-0.047783
58.680000,0.765014
58.700000,0.341560
58.720000,-0.496611
58.740000,-0.266691
58.760000,0.571687
58.780000,0.524971
58.800000,-0.296105
58.820000,-0.516188
58.840000,0.026135
58.860000,0.176562
58.880000,-0.322102
58.900000,-0.443237
58.920000,0.159319
58.940000,0.534146
58.960000,0.150040
58.980000,-0.250777
59.000000,-0.030751
59.020000,0.331779
59.040000,0.204931
59.060000,-0.173112
59.080000,-0.248513
59.100000,-0.055888
59.120000,-0.004532
59.140000,-0.166496
59.160000,-0.228341
59.180000,-0.006495
59.200000,0.268680
59.220000,0.256343
59.240000,0.009748
59.260000,-0.062712
59.280000,0.150800
59.300000,0.224244
59.320000,-0.086205
59.340000,-0.332941
59.360000,-0.113901
59.380000,0.151034
59.400000,-0.074287
59.420000,-0.397126
59.440000,-0.124158
59.460000,0.419725
59.480000,0.369347
59.500000,-0.125535
59.520000,-0.151067
59.540000,0.278925
59.560000,0.243793
59.580000,-0.314102
59.600000,-0.400125
59.620000,0.173508
59.640000,0.347962
59.660000,-0.248727
59.680000,-0.545371
59.700000,0.049759
59.720000,0.539241
59.740000,0.114749
59.760000,-0.394891
59.780000,-0.032743
59.800000,0.547632
59.820000,0.253923
59.840000,-0.446778
59.860000,-0.332747
59.880000,0.332851
59.900000,0.238720
59.920000,-0.508024
59.940000,-0.474077
59.960000,0.400482
59.980000,0.546351
60.000000,-0.318830
60.020000,-0.550964
60.040000,0.368757
60.060000,0.784862
60.080000,-0.079095
60.100000,-0.672600
60.120000,-0.015198
60.140000,0.530174
60.160000,-0.107322
60.180000,-0.697156
60.200000,-0.066065
60.220000,0.666480
60.240000,0.159574
60.260000,-0.638244
60.280000,-0.210764
60.300000,0.717385
60.320000,0.464570
60.340000,-0.553820
60.360000,-0.588767
60.380000,0.299692
60.400000,0.475387
60.420000,-0.249111
60.440000,-0.411579
60.460000,0.316757
60.480000,0.596209
60.500000,-0.079178
60.520000,-0.538213
60.540000,-0.078157
60.560000,0.419767
60.580000,0.128974
60.600000,-0.471119
60.620000,-0.543016
60.640000,-0.021094
